OTU_ID	SRR13801490	SRR13801485	SRR13801484	SRR13801483	SRR13801481	taxonomy	Taxon	Taxon Level	Trophic Mode	Guild	Growth Morphology	Trait	Confidence Ranking	Notes	Citation/Source
OTU10121	0	0	0	0	0	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Agaricaceae;uncl_Agaricaceae;uncl_Agaricaceae	Agaricaceae	9	Saprotroph	Undefined Saprotroph	Agaricoid-Gasteroid-Secotioid	NULL	Probable	Primarily saprobes in grassland and woodland situations (Cannon & Kirk 2007)	"b'Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)'"
OTU12124	0	0	0	0	0	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Agaricaceae;uncl_Agaricaceae;uncl_Agaricaceae	Agaricaceae	9	Saprotroph	Undefined Saprotroph	Agaricoid-Gasteroid-Secotioid	NULL	Probable	Primarily saprobes in grassland and woodland situations (Cannon & Kirk 2007)	"b'Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)'"
OTU12150	0	0	0	0	0	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Agaricaceae;uncl_Agaricaceae;uncl_Agaricaceae	Agaricaceae	9	Saprotroph	Undefined Saprotroph	Agaricoid-Gasteroid-Secotioid	NULL	Probable	Primarily saprobes in grassland and woodland situations (Cannon & Kirk 2007)	"b'Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)'"
OTU8976	0	0	0	0	0	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Agaricaceae;uncl_Agaricaceae;uncl_Agaricaceae	Agaricaceae	9	Saprotroph	Undefined Saprotroph	Agaricoid-Gasteroid-Secotioid	NULL	Probable	Primarily saprobes in grassland and woodland situations (Cannon & Kirk 2007)	"b'Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)'"
OTU2965	0	0	0	0	0	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Agaricaceae;uncl_Agaricaceae;uncl_Agaricaceae	Agaricaceae	9	Saprotroph	Undefined Saprotroph	Agaricoid-Gasteroid-Secotioid	NULL	Probable	Primarily saprobes in grassland and woodland situations (Cannon & Kirk 2007)	"b'Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)'"
OTU7816	0	0	0	0	0	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Pterulaceae;uncl_Pterulaceae;uncl_Pterulaceae	Pterulaceae	9	Saprotroph	Wood Saprotroph	Clavarioid	NULL	Probable	Primarily saprobic on rotten wood. One unnamed taxon is cultivated in the neotropics by ants of the Apterostigma pilosum group (Cannon & Kirk 2007)	"b'Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)'"
OTU4861	0	0	0	0	0	Fungi;Ascomycota;Geoglossomycetes;Geoglossales;Geoglossaceae;uncl_Geoglossaceae;uncl_Geoglossaceae	Geoglossaceae	9	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	"Probably saprobic on soil or rotten vegetation, especially in grassland ecosystems; little is known (Cannon & Kirk 2007)"	"b'Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)'"
OTU4892	0	0	0	0	0	Fungi;Ascomycota;Geoglossomycetes;Geoglossales;Geoglossaceae;uncl_Geoglossaceae;uncl_Geoglossaceae	Geoglossaceae	9	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	"Probably saprobic on soil or rotten vegetation, especially in grassland ecosystems; little is known (Cannon & Kirk 2007)"	"b'Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)'"
OTU12653	0	0	0	0	0	Fungi;Ascomycota;Geoglossomycetes;Geoglossales;Geoglossaceae;uncl_Geoglossaceae;uncl_Geoglossaceae	Geoglossaceae	9	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	"Probably saprobic on soil or rotten vegetation, especially in grassland ecosystems; little is known (Cannon & Kirk 2007)"	"b'Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)'"
OTU7602	17	16	18	12	12	Fungi;Ascomycota;Sordariomycetes;Xylariales;Diatrypaceae;uncl_Diatrypaceae;uncl_Diatrypaceae	Diatrypaceae	9	Pathotroph-Saprotroph	Plant Pathogen-Plant Saprotroph	Microfungus	NULL	Probable	Saprobes and (usually) weak parasites in wood and bark (Cannon & Kirk 2007)	"b'Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)'"
OTU5708	0	0	0	0	0	Fungi;Ascomycota;Sordariomycetes;Xylariales;Diatrypaceae;uncl_Diatrypaceae;uncl_Diatrypaceae	Diatrypaceae	9	Pathotroph-Saprotroph	Plant Pathogen-Plant Saprotroph	Microfungus	NULL	Probable	Saprobes and (usually) weak parasites in wood and bark (Cannon & Kirk 2007)	"b'Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)'"
OTU4689	1	0	1	2	0	Fungi;Ascomycota;Sordariomycetes;Xylariales;Diatrypaceae;uncl_Diatrypaceae;uncl_Diatrypaceae	Diatrypaceae	9	Pathotroph-Saprotroph	Plant Pathogen-Plant Saprotroph	Microfungus	NULL	Probable	Saprobes and (usually) weak parasites in wood and bark (Cannon & Kirk 2007)	"b'Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)'"
OTU28	0	0	0	0	0	Fungi;Ascomycota;Sordariomycetes;Xylariales;Diatrypaceae;uncl_Diatrypaceae;uncl_Diatrypaceae	Diatrypaceae	9	Pathotroph-Saprotroph	Plant Pathogen-Plant Saprotroph	Microfungus	NULL	Probable	Saprobes and (usually) weak parasites in wood and bark (Cannon & Kirk 2007)	"b'Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)'"
OTU6533	0	0	0	0	0	Fungi;Ascomycota;Sordariomycetes;Xylariales;Diatrypaceae;uncl_Diatrypaceae;uncl_Diatrypaceae	Diatrypaceae	9	Pathotroph-Saprotroph	Plant Pathogen-Plant Saprotroph	Microfungus	NULL	Probable	Saprobes and (usually) weak parasites in wood and bark (Cannon & Kirk 2007)	"b'Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)'"
OTU3787	0	0	0	0	0	Fungi;Ascomycota;Sordariomycetes;Chaetosphaeriales;Chaetosphaeriaceae;uncl_Chaetosphaeriaceae;uncl_Chaetosphaeriaceae	Chaetosphaeriaceae	9	Saprotroph	Plant Saprotroph-Wood Saprotroph	Microfungus	NULL	Probable	"Saprobes associated with decaying woody and herbaceous plant material, including timber and timber products in damp buildings (Cannon & Kirk 2007)"	"b'Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)'"
OTU5583	0	0	0	0	0	Fungi;Ascomycota;Sordariomycetes;Chaetosphaeriales;Chaetosphaeriaceae;uncl_Chaetosphaeriaceae;uncl_Chaetosphaeriaceae	Chaetosphaeriaceae	9	Saprotroph	Plant Saprotroph-Wood Saprotroph	Microfungus	NULL	Probable	"Saprobes associated with decaying woody and herbaceous plant material, including timber and timber products in damp buildings (Cannon & Kirk 2007)"	"b'Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)'"
OTU6249	0	0	1	0	0	Fungi;Ascomycota;Sordariomycetes;Chaetosphaeriales;Chaetosphaeriaceae;uncl_Chaetosphaeriaceae;uncl_Chaetosphaeriaceae	Chaetosphaeriaceae	9	Saprotroph	Plant Saprotroph-Wood Saprotroph	Microfungus	NULL	Probable	"Saprobes associated with decaying woody and herbaceous plant material, including timber and timber products in damp buildings (Cannon & Kirk 2007)"	"b'Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)'"
OTU3177	0	0	0	0	0	Fungi;Ascomycota;Sordariomycetes;Chaetosphaeriales;Chaetosphaeriaceae;Pseudophialocephala;Pseudophialocephala_humicola	Chaetosphaeriaceae	9	Saprotroph	Plant Saprotroph-Wood Saprotroph	Microfungus	NULL	Probable	"Saprobes associated with decaying woody and herbaceous plant material, including timber and timber products in damp buildings (Cannon & Kirk 2007)"	"b'Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)'"
OTU203	0	0	0	0	0	Fungi;Ascomycota;Sordariomycetes;Sordariales;Lasiosphaeriaceae;uncl_Lasiosphaeriaceae;uncl_Lasiosphaeriaceae	Lasiosphaeriaceae	9	Saprotroph	Undefined Saprotroph	Microfungus	NULL	Probable	"Saprobes found dung, soil and rotting vegetation (Cannon & Kirk 2007)"	"b'Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)'"
OTU3534	0	0	0	0	0	Fungi;Ascomycota;Sordariomycetes;Sordariales;Lasiosphaeriaceae;uncl_Lasiosphaeriaceae;uncl_Lasiosphaeriaceae	Lasiosphaeriaceae	9	Saprotroph	Undefined Saprotroph	Microfungus	NULL	Probable	"Saprobes found dung, soil and rotting vegetation (Cannon & Kirk 2007)"	"b'Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)'"
OTU5255	0	0	0	0	0	Fungi;Ascomycota;Sordariomycetes;Sordariales;Lasiosphaeriaceae;uncl_Lasiosphaeriaceae;uncl_Lasiosphaeriaceae	Lasiosphaeriaceae	9	Saprotroph	Undefined Saprotroph	Microfungus	NULL	Probable	"Saprobes found dung, soil and rotting vegetation (Cannon & Kirk 2007)"	"b'Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)'"
OTU5266	0	0	0	0	0	Fungi;Ascomycota;Sordariomycetes;Sordariales;Lasiosphaeriaceae;uncl_Lasiosphaeriaceae;uncl_Lasiosphaeriaceae	Lasiosphaeriaceae	9	Saprotroph	Undefined Saprotroph	Microfungus	NULL	Probable	"Saprobes found dung, soil and rotting vegetation (Cannon & Kirk 2007)"	"b'Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)'"
OTU12052	0	0	0	0	0	Fungi;Ascomycota;Sordariomycetes;Sordariales;Lasiosphaeriaceae;uncl_Lasiosphaeriaceae;uncl_Lasiosphaeriaceae	Lasiosphaeriaceae	9	Saprotroph	Undefined Saprotroph	Microfungus	NULL	Probable	"Saprobes found dung, soil and rotting vegetation (Cannon & Kirk 2007)"	"b'Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)'"
OTU3231	0	0	0	0	0	Fungi;Ascomycota;Sordariomycetes;Sordariales;Lasiosphaeriaceae;uncl_Lasiosphaeriaceae;uncl_Lasiosphaeriaceae	Lasiosphaeriaceae	9	Saprotroph	Undefined Saprotroph	Microfungus	NULL	Probable	"Saprobes found dung, soil and rotting vegetation (Cannon & Kirk 2007)"	"b'Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)'"
OTU149	31	24	31	13	32	Fungi;Ascomycota;Dothideomycetes;Pleosporales;Didymosphaeriaceae;uncl_Didymosphaeriaceae;uncl_Didymosphaeriaceae	Didymosphaeriaceae	9	Pathotroph-Saprotroph-Symbiotroph	Endophyte-Lichen Parasite-Plant Pathogen-Undefined Saprotroph	Microfungus	NULL	Probable	"Saprobes in both woody and herbaceous material, also parasitic on other fungi (Cannon & Kirk 2007)"	"b'Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275); Massimo NC, et al. 2015. Microbial Ecology 70:61-76 ((https://doi.org/10.1007/s00248-014-0563-6))'"
OTU7555	0	0	0	0	0	Fungi;Ascomycota;Dothideomycetes;Pleosporales;Didymosphaeriaceae;uncl_Didymosphaeriaceae;uncl_Didymosphaeriaceae	Didymosphaeriaceae	9	Pathotroph-Saprotroph-Symbiotroph	Endophyte-Lichen Parasite-Plant Pathogen-Undefined Saprotroph	Microfungus	NULL	Probable	"Saprobes in both woody and herbaceous material, also parasitic on other fungi (Cannon & Kirk 2007)"	"b'Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275); Massimo NC, et al. 2015. Microbial Ecology 70:61-76 ((https://doi.org/10.1007/s00248-014-0563-6))'"
OTU4398	0	0	0	0	0	Fungi;Ascomycota;Dothideomycetes;Pleosporales;Didymosphaeriaceae;uncl_Didymosphaeriaceae;uncl_Didymosphaeriaceae	Didymosphaeriaceae	9	Pathotroph-Saprotroph-Symbiotroph	Endophyte-Lichen Parasite-Plant Pathogen-Undefined Saprotroph	Microfungus	NULL	Probable	"Saprobes in both woody and herbaceous material, also parasitic on other fungi (Cannon & Kirk 2007)"	"b'Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275); Massimo NC, et al. 2015. Microbial Ecology 70:61-76 ((https://doi.org/10.1007/s00248-014-0563-6))'"
OTU1897	0	0	0	0	0	Fungi;Ascomycota;Dothideomycetes;Pleosporales;Didymosphaeriaceae;uncl_Didymosphaeriaceae;uncl_Didymosphaeriaceae	Didymosphaeriaceae	9	Pathotroph-Saprotroph-Symbiotroph	Endophyte-Lichen Parasite-Plant Pathogen-Undefined Saprotroph	Microfungus	NULL	Probable	"Saprobes in both woody and herbaceous material, also parasitic on other fungi (Cannon & Kirk 2007)"	"b'Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275); Massimo NC, et al. 2015. Microbial Ecology 70:61-76 ((https://doi.org/10.1007/s00248-014-0563-6))'"
OTU51	0	0	0	0	0	Fungi;Ascomycota;Dothideomycetes;Pleosporales;Didymosphaeriaceae;uncl_Didymosphaeriaceae;uncl_Didymosphaeriaceae	Didymosphaeriaceae	9	Pathotroph-Saprotroph-Symbiotroph	Endophyte-Lichen Parasite-Plant Pathogen-Undefined Saprotroph	Microfungus	NULL	Probable	"Saprobes in both woody and herbaceous material, also parasitic on other fungi (Cannon & Kirk 2007)"	"b'Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275); Massimo NC, et al. 2015. Microbial Ecology 70:61-76 ((https://doi.org/10.1007/s00248-014-0563-6))'"
OTU1375	0	0	0	0	0	Fungi;Ascomycota;Dothideomycetes;Pleosporales;Didymosphaeriaceae;uncl_Didymosphaeriaceae;uncl_Didymosphaeriaceae	Didymosphaeriaceae	9	Pathotroph-Saprotroph-Symbiotroph	Endophyte-Lichen Parasite-Plant Pathogen-Undefined Saprotroph	Microfungus	NULL	Probable	"Saprobes in both woody and herbaceous material, also parasitic on other fungi (Cannon & Kirk 2007)"	"b'Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275); Massimo NC, et al. 2015. Microbial Ecology 70:61-76 ((https://doi.org/10.1007/s00248-014-0563-6))'"
OTU169	0	0	0	0	0	Fungi;Ascomycota;Dothideomycetes;Pleosporales;Didymosphaeriaceae;uncl_Didymosphaeriaceae;uncl_Didymosphaeriaceae	Didymosphaeriaceae	9	Pathotroph-Saprotroph-Symbiotroph	Endophyte-Lichen Parasite-Plant Pathogen-Undefined Saprotroph	Microfungus	NULL	Probable	"Saprobes in both woody and herbaceous material, also parasitic on other fungi (Cannon & Kirk 2007)"	"b'Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275); Massimo NC, et al. 2015. Microbial Ecology 70:61-76 ((https://doi.org/10.1007/s00248-014-0563-6))'"
OTU9436	0	0	0	0	0	Fungi;Ascomycota;Dothideomycetes;Pleosporales;Didymosphaeriaceae;uncl_Didymosphaeriaceae;uncl_Didymosphaeriaceae	Didymosphaeriaceae	9	Pathotroph-Saprotroph-Symbiotroph	Endophyte-Lichen Parasite-Plant Pathogen-Undefined Saprotroph	Microfungus	NULL	Probable	"Saprobes in both woody and herbaceous material, also parasitic on other fungi (Cannon & Kirk 2007)"	"b'Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275); Massimo NC, et al. 2015. Microbial Ecology 70:61-76 ((https://doi.org/10.1007/s00248-014-0563-6))'"
OTU6128	0	0	0	0	0	Fungi;Ascomycota;Dothideomycetes;Pleosporales;Didymosphaeriaceae;uncl_Didymosphaeriaceae;uncl_Didymosphaeriaceae	Didymosphaeriaceae	9	Pathotroph-Saprotroph-Symbiotroph	Endophyte-Lichen Parasite-Plant Pathogen-Undefined Saprotroph	Microfungus	NULL	Probable	"Saprobes in both woody and herbaceous material, also parasitic on other fungi (Cannon & Kirk 2007)"	"b'Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275); Massimo NC, et al. 2015. Microbial Ecology 70:61-76 ((https://doi.org/10.1007/s00248-014-0563-6))'"
OTU1946	0	0	0	0	0	Fungi;Ascomycota;Dothideomycetes;Pleosporales;Didymosphaeriaceae;uncl_Didymosphaeriaceae;uncl_Didymosphaeriaceae	Didymosphaeriaceae	9	Pathotroph-Saprotroph-Symbiotroph	Endophyte-Lichen Parasite-Plant Pathogen-Undefined Saprotroph	Microfungus	NULL	Probable	"Saprobes in both woody and herbaceous material, also parasitic on other fungi (Cannon & Kirk 2007)"	"b'Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275); Massimo NC, et al. 2015. Microbial Ecology 70:61-76 ((https://doi.org/10.1007/s00248-014-0563-6))'"
OTU4671	0	0	0	0	0	Fungi;Ascomycota;Dothideomycetes;Pleosporales;Didymosphaeriaceae;uncl_Didymosphaeriaceae;uncl_Didymosphaeriaceae	Didymosphaeriaceae	9	Pathotroph-Saprotroph-Symbiotroph	Endophyte-Lichen Parasite-Plant Pathogen-Undefined Saprotroph	Microfungus	NULL	Probable	"Saprobes in both woody and herbaceous material, also parasitic on other fungi (Cannon & Kirk 2007)"	"b'Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275); Massimo NC, et al. 2015. Microbial Ecology 70:61-76 ((https://doi.org/10.1007/s00248-014-0563-6))'"
OTU803	0	0	0	0	0	Fungi;Basidiomycota;Agaricomycetes;Corticiales;Corticiaceae;uncl_Corticiaceae;uncl_Corticiaceae	Corticiaceae	9	Pathotroph-Saprotroph	Lichen Parasite-Plant Pathogen-Wood Saprotroph	Corticioid-Microfungus	NULL	Possible	Saprobes or pathogens on a wide range of mainly woody substrata; a few species are lichenicolous and some are grass pathogens (Cannon & Kirk 2007)	"b'Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)'"
OTU3985	0	0	0	0	0	Fungi;Basidiomycota;Agaricomycetes;Corticiales;Corticiaceae;uncl_Corticiaceae;uncl_Corticiaceae	Corticiaceae	9	Pathotroph-Saprotroph	Lichen Parasite-Plant Pathogen-Wood Saprotroph	Corticioid-Microfungus	NULL	Possible	Saprobes or pathogens on a wide range of mainly woody substrata; a few species are lichenicolous and some are grass pathogens (Cannon & Kirk 2007)	"b'Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)'"
OTU874	0	0	0	0	0	Fungi;Basidiomycota;Agaricomycetes;Corticiales;Corticiaceae;uncl_Corticiaceae;uncl_Corticiaceae	Corticiaceae	9	Pathotroph-Saprotroph	Lichen Parasite-Plant Pathogen-Wood Saprotroph	Corticioid-Microfungus	NULL	Possible	Saprobes or pathogens on a wide range of mainly woody substrata; a few species are lichenicolous and some are grass pathogens (Cannon & Kirk 2007)	"b'Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)'"
OTU5911	0	0	0	0	0	Fungi;Ascomycota;Sordariomycetes;Xylariales;Amphisphaeriaceae;uncl_Amphisphaeriaceae;uncl_Amphisphaeriaceae	Amphisphaeriaceae	9	Saprotroph	Undefined Saprotroph	Microfungus	NULL	Possible	"Saprobes or weak parasites of leaves, stems, etc., often appearing as secondary colonizers following damage to plants by other agents (Cannon & Kirk 2007)"	"b'Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)'"
OTU29	1	1	3	0	1	Fungi;Ascomycota;Sordariomycetes;Xylariales;Xylariaceae;uncl_Xylariaceae;uncl_Xylariaceae	Xylariaceae	9	Pathotroph-Saprotroph-Symbiotroph	Dung Saprotroph-Endophyte-Plant Pathogen-Undefined Saprotroph	Xylarioid	NULL	Probable	"Saprobes or weak pathogens, many endophytes, mainly in wood and bark, occasionally in soil and dung (Cannon & Kirk 2007)"	"b'Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)'"
OTU163	0	0	0	0	0	Fungi;Ascomycota;Sordariomycetes;Xylariales;Xylariaceae;uncl_Xylariaceae;uncl_Xylariaceae	Xylariaceae	9	Pathotroph-Saprotroph-Symbiotroph	Dung Saprotroph-Endophyte-Plant Pathogen-Undefined Saprotroph	Xylarioid	NULL	Probable	"Saprobes or weak pathogens, many endophytes, mainly in wood and bark, occasionally in soil and dung (Cannon & Kirk 2007)"	"b'Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)'"
OTU585	0	0	0	0	1175	Fungi;Ascomycota;Sordariomycetes;Xylariales;Xylariaceae;uncl_Xylariaceae;uncl_Xylariaceae	Xylariaceae	9	Pathotroph-Saprotroph-Symbiotroph	Dung Saprotroph-Endophyte-Plant Pathogen-Undefined Saprotroph	Xylarioid	NULL	Probable	"Saprobes or weak pathogens, many endophytes, mainly in wood and bark, occasionally in soil and dung (Cannon & Kirk 2007)"	"b'Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)'"
OTU788	0	1	0	0	0	Fungi;Ascomycota;Sordariomycetes;Xylariales;Xylariaceae;uncl_Xylariaceae;uncl_Xylariaceae	Xylariaceae	9	Pathotroph-Saprotroph-Symbiotroph	Dung Saprotroph-Endophyte-Plant Pathogen-Undefined Saprotroph	Xylarioid	NULL	Probable	"Saprobes or weak pathogens, many endophytes, mainly in wood and bark, occasionally in soil and dung (Cannon & Kirk 2007)"	"b'Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)'"
